Nr. movimento,budget/cons,Tipo movimento,Nr articolo,Tipo origine,Nr. origine,Quantità,Importo vendita in valuta locale (TOTALE VENDITA)
34516,BUDGET,Vendita,ART0005136,Cliente,C00004,10.00,120.00
34517,BUDGET,Vendita,ART0004880,Cliente,C00004,19.00,361.00
34528,BUDGET,Vendita,ART0000877,Cliente,C00001,4.00,952.00
34529,BUDGET,Vendita,ART0000878,Cliente,C00001,4.00,912.00
34530,BUDGET,Vendita,ART0000879,Cliente,C00001,4.00,312.00
34531,BUDGET,Vendita,ART0000880,Cliente,C00001,16.00,64.00
34532,BUDGET,Vendita,ART0000881,Cliente,C00001,4.00,392.00
34533,BUDGET,Vendita,ART0000882,Cliente,C00001,16.00,272.00
34534,BUDGET,Vendita,ART0000883,Cliente,C00001,4.00,188.00
34536,BUDGET,Vendita,ART0000885,Cliente,C00001,4.00,256.00
34537,BUDGET,Vendita,ART0000887,Cliente,C00001,4.00,72.00
34538,BUDGET,Vendita,ART0000888,Cliente,C00001,4.00,128.00
34539,BUDGET,Vendita,ART0000889,Cliente,C00001,4.00,368.00
34540,BUDGET,Vendita,ART0000890,Cliente,C00001,4.00,64.00
34541,BUDGET,Vendita,ART0000891,Cliente,C00001,4.00,268.00
34542,BUDGET,Vendita,ART0000893,Cliente,C00001,4.00,500.00
34578,BUDGET,Vendita,ART0000762,Cliente,C00140,10.00,3365.20
34579,BUDGET,Vendita,ART0000783,Cliente,C00140,2.00,546.55
34581,BUDGET,Vendita,ART0002152,Cliente,C00140,4.00,86.48
34590,BUDGET,Vendita,ART0003099,Cliente,C00140,2.00,60.54
34591,BUDGET,Vendita,ART0002010,Cliente,C00140,1.00,47.00
34592,BUDGET,Vendita,ART0002267,Cliente,C00140,2.00,184.24
34593,BUDGET,Vendita,ART0003135,Cliente,C00140,1.00,32.90
34597,BUDGET,Vendita,ART0003132,Cliente,C00140,2.00,35.72
34598,BUDGET,Vendita,ART0003844,Cliente,C00140,1.00,30.08
34600,BUDGET,Vendita,ART0002249,Cliente,C00140,1.00,36.32
34602,BUDGET,Vendita,ART0002753,Cliente,C00140,1.00,103.40
34690,BUDGET,Vendita,ART0000227,Cliente,C00026,6.00,360.00
34691,BUDGET,Vendita,ART0000228,Cliente,C00026,12.00,420.00
34692,BUDGET,Vendita,ART0000229,Cliente,C00026,12.00,420.00
34695,BUDGET,Vendita,ART0000697,Cliente,C00004,2.00,140.00
34699,BUDGET,Vendita,ART0000115,Cliente,C00026,3.00,0.00
34701,BUDGET,Vendita,ART0003824,Cliente,C00026,10.00,0.00
34703,BUDGET,Vendita,ART0000115,Cliente,C00026,3.00,0.00
34705,BUDGET,Vendita,ART0003824,Cliente,C00026,10.00,0.00
34707,BUDGET,Vendita,ART0000115,Cliente,C00026,3.00,1050.00
34709,BUDGET,Vendita,ART0003824,Cliente,C00026,10.00,110.00
34715,BUDGET,Vendita,ART0000795,Cliente,C00140,8.00,1767.20
34758,BUDGET,Vendita,ART0002139,Cliente,C00140,1.00,64.86
34759,BUDGET,Vendita,ART0002139,Cliente,C00140,1.00,64.86
34760,BUDGET,Vendita,ART0001228,Cliente,C00140,1.00,12.97
34761,BUDGET,Vendita,ART0001238,Cliente,C00140,1.00,17.86
34766,BUDGET,Vendita,ART0001018,Cliente,C00140,1.00,319.60
34768,BUDGET,Vendita,ART0000778,Cliente,C00140,1.00,298.36
34769,BUDGET,Vendita,ART0000778,Cliente,C00140,1.00,298.35
34778,BUDGET,Vendita,ART0004885,Cliente,C00471,3.00,0.00
34781,BUDGET,Vendita,ART0001046,Cliente,C00471,1.00,65.00
34782,BUDGET,Vendita,ART0001047,Cliente,C00471,1.00,67.00
34783,BUDGET,Vendita,ART0004885,Cliente,C00471,3.00,0.00
34862,BUDGET,Vendita,ART0004675,Cliente,C00473,5.00,65.00
34890,BUDGET,Vendita,ART0005136,Cliente,C00158,64.00,320.00
34913,BUDGET,Vendita,ART0004384,Cliente,C00004,110.00,935.00
34917,BUDGET,Vendita,ART0000752,Cliente,C00140,4.00,1714.56
34925,BUDGET,Vendita,ART0002140,Cliente,C00140,1.00,72.65
34926,BUDGET,Vendita,ART0002140,Cliente,C00140,1.00,72.64
34935,BUDGET,Vendita,ART0001244,Cliente,C00140,1.00,455.90
34936,BUDGET,Vendita,ART0002706,Cliente,C00140,1.00,300.80
34937,BUDGET,Vendita,ART0002707,Cliente,C00140,1.00,216.20
34952,BUDGET,Vendita,ART0002306,Cliente,C00140,1.00,61.10
35089,CONSUNTIVO,Vendita,ART0000814,Cliente,C00140,1.00,545.20
35090,BUDGET,Vendita,ART0001575,Cliente,C00140,20.00,75.20
35102,BUDGET,Vendita,ART0002586,Cliente,C00140,1.00,159.80
35191,BUDGET,Vendita,ART0005136,Cliente,C00017,1.00,120.00
35208,BUDGET,Vendita,ART0004885,Cliente,C00471,3.00,360.00
35231,BUDGET,Vendita,ART0004104,Cliente,C00297,4.00,3520.00
35236,BUDGET,Vendita,ART0000778,Cliente,C00140,1.00,298.17
35238,BUDGET,Vendita,ART0001249,Cliente,C00140,1.00,65.76
35240,BUDGET,Vendita,ART0001731,Cliente,C00140,4.00,356.98
35244,BUDGET,Vendita,ART0002895,Cliente,C00140,1.00,173.79
35245,BUDGET,Vendita,ART0002895,Cliente,C00140,1.00,173.80
35246,BUDGET,Vendita,ART0002896,Cliente,C00140,1.00,169.09
35247,BUDGET,Vendita,ART0002896,Cliente,C00140,1.00,169.10
35435,BUDGET,Vendita,ART0000308,Cliente,C00026,20.00,800.00
35450,BUDGET,Vendita,ART0000748,Cliente,C00140,50.00,4086.48
35451,BUDGET,Vendita,ART0000847,Cliente,C00140,2.00,507.29
35455,BUDGET,Vendita,ART0002793,Cliente,C00140,20.00,713.96
35464,BUDGET,Vendita,ART0004363,Cliente,C00004,116.00,1948.80
35466,BUDGET,Vendita,ART0000643,Cliente,C00004,32.00,320.00
35468,BUDGET,Vendita,ART0004440,Cliente,C00004,5.00,700.00
35550,CONSUNTIVO,Vendita,ART0000841,Cliente,C00140,1.00,4650.13
35894,Consuntivo,Vendita,ART0005136,Cliente,C00483,1.00,1550.00
35944,Consuntivo,Vendita,ART0000752,Cliente,C00140,2.00,912.00
35945,Consuntivo,Vendita,ART0000782,Cliente,C00140,1.00,295.00
35947,Consuntivo,Vendita,ART0000811,Cliente,C00140,1.00,790.00
35948,Consuntivo,Vendita,ART0000772,Cliente,C00140,1.00,398.00
35959,BUDGET,Vendita,ART0001759,Cliente,C00140,2.00,140.00
35961,Consuntivo,Vendita,ART0002139,Cliente,C00140,1.00,69.00
35962,Consuntivo,Vendita,ART0002140,Cliente,C00140,1.00,77.28
35963,Consuntivo,Vendita,ART0002895,Cliente,C00140,1.00,185.00
35964,Consuntivo,Vendita,ART0002896,Cliente,C00140,1.00,180.00
35971,Consuntivo,Vendita,ART0002210,Cliente,C00140,1.00,24.84
35978,Consuntivo,Vendita,ART0003132,Cliente,C00140,2.00,38.00
35979,Consuntivo,Vendita,ART0003844,Cliente,C00140,1.00,32.00
36147,Consuntivo,Vendita,ART0001046,Cliente,C00471,1.00,65.00
36171,Consuntivo,Vendita,ART0000756,Cliente,C00140,5.00,1450.00
36172,Consuntivo,Vendita,ART0000811,Cliente,C00140,1.00,790.00
36173,Consuntivo,Vendita,ART0000788,Cliente,C00140,1.00,330.00
36178,Consuntivo,Vendita,ART0002210,Cliente,C00140,1.00,24.84
36310,Consuntivo,Vendita,ART0005136,Cliente,C00004,8.00,120.00
36311,Consuntivo,Vendita,ART0004386,Cliente,C00004,26.00,182.00
36345,Consuntivo,Vendita,ART0002195,Cliente,C00140,1.00,102.00
36346,Consuntivo,Vendita,ART0002517,Cliente,C00140,1.00,52.00
36347,Consuntivo,Vendita,ART0001261,Cliente,C00140,1.00,12.00
36348,Consuntivo,Vendita,ART0001263,Cliente,C00140,1.00,13.00
36351,Consuntivo,Vendita,ART0003164,Cliente,C00140,1.00,130.00
36352,Consuntivo,Vendita,ART0001261,Cliente,C00140,1.00,12.00
36353,Consuntivo,Vendita,ART0001263,Cliente,C00140,1.00,13.00
36356,Consuntivo,Vendita,ART0003164,Cliente,C00140,1.00,130.00
36381,Consuntivo,Vendita,ART0001047,Cliente,C00471,1.00,67.00
36382,Consuntivo,Vendita,ART0001047,Cliente,C00471,1.00,67.00
36401,Consuntivo,Vendita,ART0000131,Cliente,C00026,4.00,132.00
36404,Consuntivo,Vendita,ART0000129,Cliente,C00026,3.00,435.00
36431,Consuntivo,Vendita,ART0000226,Cliente,C00026,2.00,510.00
36432,Consuntivo,Vendita,ART0000226,Cliente,C00026,4.00,960.00
36466,Consuntivo,Vendita,ART0005136,Cliente,C00297,2.00,740.00
36471,Consuntivo,Vendita,ART0005136,Cliente,C00297,1.00,100.00
36497,Consuntivo,Vendita,ART0000782,Cliente,C00140,2.00,590.00
36498,Consuntivo,Vendita,ART0000805,Cliente,C00140,2.00,980.00
36725,Consuntivo,Vendita,ART0005136,Cliente,C00117,2.00,160.00
36759,Consuntivo,Vendita,ART0000782,Cliente,C00140,5.00,1475.00
36760,Consuntivo,Vendita,ART0001575,Cliente,C00140,8.00,32.00
36761,Consuntivo,Vendita,ART0001575,Cliente,C00140,4.00,16.00
36762,Consuntivo,Vendita,ART0002739,Cliente,C00140,5.00,175.00
36766,Consuntivo,Vendita,ART0002598,Cliente,C00140,1.00,90.00
36767,Consuntivo,Vendita,ART0002886,Cliente,C00140,1.00,135.00
36769,Consuntivo,Vendita,ART0002598,Cliente,C00140,1.00,90.00
36770,Consuntivo,Vendita,ART0002886,Cliente,C00140,1.00,135.00
36793,Consuntivo,Vendita,ART0005136,Cliente,C00117,3.00,150.00
36805,Consuntivo,Vendita,ART0000131,Cliente,C00026,2.00,66.00
36882,Consuntivo,Vendita,ART0002109,Cliente,C00140,5.00,20.00
36884,Consuntivo,Vendita,ART0002866,Cliente,C00140,5.00,385.00
36889,Consuntivo,Vendita,ART0000848,Cliente,C00140,15.00,2700.00
36890,Consuntivo,Vendita,ART0000762,Cliente,C00140,10.00,0.00
36898,Consuntivo,Vendita,ART0000762,Cliente,C00140,10.00,0.00
36984,Consuntivo,Vendita,ART0000853,Cliente,C00140,3.00,966.00
36989,Consuntivo,Vendita,ART0001185,Cliente,C00140,5.00,225.00
36996,Consuntivo,Vendita,ART0000555,Cliente,C00004,2.00,220.00
36999,Consuntivo,Vendita,ART0004403,Cliente,C00004,6.00,96.00
37000,Consuntivo,Vendita,ART0004403,Cliente,C00004,14.00,224.00
37035,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,35.00
37036,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,100.00
37093,Consuntivo,Vendita,ART0004941,Cliente,C00456,16.00,1164.00
37094,Consuntivo,Vendita,ART0004942,Cliente,C00456,16.00,931.20
37096,Consuntivo,Vendita,ART0004944,Cliente,C00456,16.00,54.32
37098,Consuntivo,Vendita,ART0004946,Cliente,C00456,20.00,1008.80
37099,Consuntivo,Vendita,ART0004947,Cliente,C00456,20.00,426.80
37129,Consuntivo,Vendita,ART0005091,Cliente,C00456,4.00,93.12
37130,Consuntivo,Vendita,ART0005136,Cliente,C00456,1.00,242.50
37159,Consuntivo,Vendita,ART0005136,Cliente,C00094,1.00,15.00
37257,Consuntivo,Vendita,ART0005030,Cliente,C00026,1.00,760.00
37267,Consuntivo,Vendita,ART0000125,Cliente,C00026,1.00,270.00
37268,Consuntivo,Vendita,ART0003824,Cliente,C00026,10.00,110.00
37269,Consuntivo,Vendita,ART0000128,Cliente,C00026,5.00,140.00
37270,Consuntivo,Vendita,ART0000312,Cliente,C00026,20.00,320.00
37274,Consuntivo,Vendita,ART0005136,Cliente,C00015,1.00,3.00
37289,Consuntivo,Vendita,ART0005109,Cliente,C00471,2.00,56.00
37290,Consuntivo,Vendita,ART0005110,Cliente,C00471,2.00,116.00
37291,Consuntivo,Vendita,ART0005111,Cliente,C00471,2.00,70.00
37292,Consuntivo,Vendita,ART0005112,Cliente,C00471,2.00,90.00
37296,Consuntivo,Vendita,ART0000778,Cliente,C00140,1.00,317.40
37298,Consuntivo,Vendita,ART0001427,Cliente,C00140,12.00,17.64
37300,Consuntivo,Vendita,ART0001588,Cliente,C00140,6.00,49.68
37301,Consuntivo,Vendita,ART0002112,Cliente,C00140,6.00,30.36
37304,Consuntivo,Vendita,ART0000752,Cliente,C00140,6.00,2736.00
37305,Consuntivo,Vendita,ART0000762,Cliente,C00140,10.00,3580.00
37309,Consuntivo,Vendita,ART0000795,Cliente,C00140,8.00,1880.00
37316,Consuntivo,Vendita,ART0001575,Cliente,C00140,16.00,64.00
37317,Consuntivo,Vendita,ART0001575,Cliente,C00140,4.00,16.00
37378,Consuntivo,Vendita,ART0004362,Cliente,C00004,10.00,160.00
37395,Consuntivo,Vendita,ART0000847,Cliente,C00140,3.00,810.00
37397,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,100.00
37399,Consuntivo,Vendita,ART0002210,Cliente,C00140,1.00,24.84
37400,Consuntivo,Vendita,ART0002598,Cliente,C00140,1.00,90.00
37401,Consuntivo,Vendita,ART0002886,Cliente,C00140,1.00,135.00
37404,Consuntivo,Vendita,ART0003164,Cliente,C00140,1.00,130.00
37407,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,95.00
37419,Consuntivo,Vendita,ART0000645,Cliente,C00004,32.00,960.00
37420,Consuntivo,Vendita,ART0000645,Cliente,C00004,20.00,600.00
37445,Consuntivo,Vendita,ART0000853,Cliente,C00140,4.00,1288.00
37449,Consuntivo,Vendita,ART0001427,Cliente,C00140,4.00,5.88
37609,Consuntivo,Vendita,ART0000853,Cliente,C00140,13.00,4186.00
37614,Consuntivo,Vendita,ART0002366,Cliente,C00140,4.00,294.40
37617,Consuntivo,Vendita,ART0001218,Cliente,C00140,1.00,8.28
37715,Consuntivo,Vendita,ART0000630,Cliente,C00004,32.00,960.00
37716,Consuntivo,Vendita,ART0000644,Cliente,C00004,32.00,1440.00
37719,Consuntivo,Vendita,ART0000641,Cliente,C00004,5.00,240.00
37720,Consuntivo,Vendita,ART0000642,Cliente,C00004,5.00,220.00
37758,Consuntivo,Vendita,ART0000795,Cliente,C00140,1.00,235.00
37759,Consuntivo,Vendita,ART0000786,Cliente,C00140,1.00,355.60
37762,Consuntivo,Vendita,ART0001261,Cliente,C00140,1.00,12.00
37763,Consuntivo,Vendita,ART0001263,Cliente,C00140,1.00,13.00
37764,Consuntivo,Vendita,ART0001587,Cliente,C00140,3.00,31.74
37895,Consuntivo,Vendita,ART0000753,Cliente,C00140,10.00,1500.00
37897,Consuntivo,Vendita,ART0002513,Cliente,C00140,4.00,144.00
37900,Consuntivo,Vendita,ART0002531,Cliente,C00140,1.00,82.80
37906,Consuntivo,Vendita,ART0005136,Cliente,C00015,4.00,30.00
37939,Consuntivo,Vendita,ART0004099,Cliente,C00297,1.00,905.00
37947,Consuntivo,Vendita,ART0004373,Cliente,C00004,105.00,2572.50
37948,Consuntivo,Vendita,ART0004374,Cliente,C00004,105.00,1785.00
38203,Consuntivo,Vendita,ART0002740,Cliente,C00140,20.00,500.00
38204,Consuntivo,Vendita,ART0000795,Cliente,C00140,7.00,1645.00
38205,Consuntivo,Vendita,ART0000786,Cliente,C00140,1.00,355.60
38206,Consuntivo,Vendita,ART0000812,Cliente,C00140,1.00,760.00
38207,Consuntivo,Vendita,ART0000812,Cliente,C00140,1.00,760.00
38208,Consuntivo,Vendita,ART0000752,Cliente,C00140,2.00,912.00
38209,Consuntivo,Vendita,ART0000752,Cliente,C00140,6.00,2736.00
38252,Consuntivo,Vendita,ART0005136,Cliente,C00004,3.00,75.00
38333,Consuntivo,Vendita,ART0002360,Cliente,C00140,2.00,490.00
38335,Consuntivo,Vendita,ART0002172,Cliente,C00140,1.00,52.00
38336,Consuntivo,Vendita,ART0002172,Cliente,C00140,1.00,52.00
38346,Consuntivo,Vendita,ART0000795,Cliente,C00140,22.00,5170.00
38347,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
38391,Consuntivo,Vendita,ART0000697,Cliente,C00004,5.00,350.00
38491,Consuntivo,Vendita,ART0000748,Cliente,C00140,6.00,522.00
38492,Consuntivo,Vendita,ART0003269,Cliente,C00140,8.00,331.20
38493,Consuntivo,Vendita,ART0003269,Cliente,C00140,8.00,331.20
38494,Consuntivo,Vendita,ART0003269,Cliente,C00140,8.00,331.20
38540,Consuntivo,Vendita,ART0001046,Cliente,C00471,1.00,65.00
38542,Consuntivo,Vendita,ART0001047,Cliente,C00471,1.00,67.00
38543,Consuntivo,Vendita,ART0001047,Cliente,C00471,1.00,67.00
38619,Consuntivo,Vendita,ART0000847,Cliente,C00140,2.00,540.00
38620,Consuntivo,Vendita,ART0000848,Cliente,C00140,15.00,2700.00
38621,Consuntivo,Vendita,ART0000804,Cliente,C00140,1.00,480.00
38622,Consuntivo,Vendita,ART0000752,Cliente,C00140,1.00,456.00
38631,Consuntivo,Vendita,ART0001290,Cliente,C00140,1.00,15.00
38636,Consuntivo,Vendita,ART0002513,Cliente,C00140,4.00,144.00
38649,Consuntivo,Vendita,ART0001261,Cliente,C00140,1.00,12.00
38650,Consuntivo,Vendita,ART0001263,Cliente,C00140,1.00,13.00
38652,Consuntivo,Vendita,ART0001587,Cliente,C00140,3.00,31.74
38653,Consuntivo,Vendita,ART0001249,Cliente,C00140,1.00,70.00
38655,Consuntivo,Vendita,ART0002010,Cliente,C00140,1.00,50.00
38656,Consuntivo,Vendita,ART0003135,Cliente,C00140,1.00,35.00
38664,Consuntivo,Vendita,ART0001610,Cliente,C00140,4.00,51.52
38665,Consuntivo,Vendita,ART0001610,Cliente,C00140,4.00,51.52
38666,Consuntivo,Vendita,ART0001610,Cliente,C00140,4.00,51.52
38670,Consuntivo,Vendita,ART0002552,Cliente,C00140,1.00,32.20
38671,Consuntivo,Vendita,ART0002552,Cliente,C00140,1.00,32.20
38672,Consuntivo,Vendita,ART0002552,Cliente,C00140,1.00,32.20
38674,Consuntivo,Vendita,ART0002210,Cliente,C00140,1.00,24.84
38680,Consuntivo,Vendita,ART0002195,Cliente,C00140,1.00,102.00
38683,Consuntivo,Vendita,ART0002517,Cliente,C00140,1.00,52.00
38686,Consuntivo,Vendita,ART0001149,Cliente,C00140,1.00,19.32
38757,Consuntivo,Vendita,ART0004440,Cliente,C00004,1.00,140.00
38758,Consuntivo,Vendita,ART0004440,Cliente,C00004,4.00,560.00
38761,Consuntivo,Vendita,ART0000644,Cliente,C00004,10.00,450.00
38763,Consuntivo,Vendita,ART0004386,Cliente,C00004,18.00,126.00
38777,Consuntivo,Vendita,ART0001149,Cliente,C00140,2.00,38.64
38778,Consuntivo,Vendita,ART0001149,Cliente,C00140,2.00,38.64
38781,Consuntivo,Vendita,ART0002551,Cliente,C00140,1.00,410.00
38782,Consuntivo,Vendita,ART0002551,Cliente,C00140,1.00,410.00
38783,Consuntivo,Vendita,ART0002551,Cliente,C00140,1.00,410.00
38784,Consuntivo,Vendita,ART0001590,Cliente,C00140,15.00,70.50
38794,Consuntivo,Vendita,ART0000758,Cliente,C00140,3.00,880.80
38795,Consuntivo,Vendita,ART0000778,Cliente,C00140,2.00,634.80
38796,Consuntivo,Vendita,ART0000778,Cliente,C00140,1.00,317.40
38797,Consuntivo,Vendita,ART0000748,Cliente,C00140,44.00,3828.00
38798,Consuntivo,Vendita,ART0000782,Cliente,C00140,2.00,590.00
38799,Consuntivo,Vendita,ART0000851,Cliente,C00140,15.00,2691.00
38801,Consuntivo,Vendita,ART0004375,Cliente,C00004,10.00,200.00
38817,Consuntivo,Vendita,ART0005136,Cliente,C00455,1.00,520.00
38836,Consuntivo,Vendita,ART0000152,Cliente,C00026,5.00,235.00
38839,Consuntivo,Vendita,ART0000313,Cliente,C00026,6.00,168.00
38841,Consuntivo,Vendita,ART0003824,Cliente,C00026,10.00,110.00
38961,Consuntivo,Vendita,ART0001743,Cliente,C00140,1.00,855.60
38962,Consuntivo,Vendita,ART0001743,Cliente,C00140,1.00,855.60
38963,Consuntivo,Vendita,ART0001743,Cliente,C00140,1.00,855.60
38967,Consuntivo,Vendita,ART0002451,Cliente,C00140,1.00,271.40
38968,Consuntivo,Vendita,ART0002451,Cliente,C00140,1.00,271.40
38969,Consuntivo,Vendita,ART0002451,Cliente,C00140,1.00,271.40
38980,Consuntivo,Vendita,ART0000826,Cliente,C00140,1.00,930.00
39074,Consuntivo,Vendita,ART0002530,Cliente,C00140,5.00,220.00
39081,Consuntivo,Vendita,ART0001244,Cliente,C00140,1.00,485.00
39082,Consuntivo,Vendita,ART0001740,Cliente,C00140,1.00,150.00
39094,Consuntivo,Vendita,ART0001994,Cliente,C00140,8.00,304.00
39213,Consuntivo,Vendita,ART0005136,Cliente,C00015,10.00,45.00
39228,Consuntivo,Vendita,ART0000853,Cliente,C00140,10.00,3220.00
39232,Consuntivo,Vendita,ART0002048,Cliente,C00140,12.00,240.00
39233,Consuntivo,Vendita,ART0002048,Cliente,C00140,4.00,80.00
39240,Consuntivo,Vendita,ART0001422,Cliente,C00140,8.00,36.80
39243,Consuntivo,Vendita,ART0003099,Cliente,C00140,2.00,64.40
39246,Consuntivo,Vendita,ART0002866,Cliente,C00140,3.00,231.00
39252,Consuntivo,Vendita,ART0005136,Cliente,C00117,8.00,152.00
39293,Consuntivo,Vendita,ART0000762,Cliente,C00140,10.00,3580.00
39294,Consuntivo,Vendita,ART0002267,Cliente,C00140,2.00,196.00
39295,Consuntivo,Vendita,ART0002494,Cliente,C00140,3.00,356.04
39297,Consuntivo,Vendita,ART0002214,Cliente,C00140,1.00,95.00
39298,Consuntivo,Vendita,ART0002909,Cliente,C00140,12.00,1020.00
39299,Consuntivo,Vendita,ART0002909,Cliente,C00140,4.00,340.00
39300,Consuntivo,Vendita,ART0002498,Cliente,C00140,1.00,70.00
39301,Consuntivo,Vendita,ART0002498,Cliente,C00140,1.00,70.00
39310,Consuntivo,Vendita,ART0002224,Cliente,C00140,4.00,312.00
39357,Consuntivo,Vendita,ART0001046,Cliente,C00471,1.00,65.00
39358,Consuntivo,Vendita,ART0001046,Cliente,C00471,1.00,65.00
39359,Consuntivo,Vendita,ART0001047,Cliente,C00471,5.00,335.00
39376,Consuntivo,Vendita,ART0002444,Cliente,C00140,4.00,140.00
39377,Consuntivo,Vendita,ART0002444,Cliente,C00140,12.00,420.00
39379,Consuntivo,Vendita,ART0002531,Cliente,C00140,5.00,414.00
39386,Consuntivo,Vendita,ART0002614,Cliente,C00140,1.00,330.00
39387,Consuntivo,Vendita,ART0002706,Cliente,C00140,1.00,320.00
39388,Consuntivo,Vendita,ART0002707,Cliente,C00140,1.00,230.00
39397,Consuntivo,Vendita,ART0000229,Cliente,C00026,98.00,3528.00
39400,Consuntivo,Vendita,ART0000227,Cliente,C00026,40.00,2400.00
39436,Consuntivo,Vendita,ART0004718,Cliente,C00473,6.00,150.00
39505,Consuntivo,Vendita,ART0000786,Cliente,C00140,1.00,355.60
39506,Consuntivo,Vendita,ART0000786,Cliente,C00140,1.00,355.60
39590,Consuntivo,Vendita,ART0004397,Cliente,C00004,105.00,4410.00
39720,Consuntivo,Vendita,ART0005136,Cliente,C00344,1.00,80.00
39723,Consuntivo,Vendita,ART0002897,Cliente,C00140,2.00,500.00
39725,Consuntivo,Vendita,ART0002739,Cliente,C00140,5.00,175.00
39730,Consuntivo,Vendita,ART0002867,Cliente,C00140,12.00,1800.00
39732,Consuntivo,Vendita,ART0002867,Cliente,C00140,4.00,600.00
39737,Consuntivo,Vendita,ART0005136,Cliente,C00004,4.00,64.00
39832,Consuntivo,Vendita,ART0000121,Cliente,C00026,2.00,42.00
39835,Consuntivo,Vendita,ART0000308,Cliente,C00026,20.00,800.00
39838,Consuntivo,Vendita,ART0000151,Cliente,C00026,5.00,350.00
39839,Consuntivo,Vendita,ART0000456,Cliente,C00026,10.00,160.00
39841,Consuntivo,Vendita,ART0000228,Cliente,C00026,86.00,3010.00
39964,Consuntivo,Vendita,ART0000783,Cliente,C00140,5.00,1453.60
39965,Consuntivo,Vendita,ART0000847,Cliente,C00140,10.00,2700.00
39966,Consuntivo,Vendita,ART0000825,Cliente,C00140,1.00,360.00
39973,Consuntivo,Vendita,ART0002141,Cliente,C00140,1.00,98.00
39974,Consuntivo,Vendita,ART0002142,Cliente,C00140,1.00,98.00
39975,Consuntivo,Vendita,ART0000782,Cliente,C00140,2.00,590.00
39985,Consuntivo,Vendita,ART0005136,Cliente,C00455,1.00,0.00
39986,Consuntivo,Vendita,ART0005136,Cliente,C00455,1.00,0.00
39987,Consuntivo,Vendita,ART0005136,Cliente,C00455,1.00,50.00
40063,Consuntivo,Vendita,ART0001427,Cliente,C00140,4.00,8.80
40065,Consuntivo,Vendita,ART0002109,Cliente,C00140,3.00,12.00
40190,BUDGET,Vendita,ART0004169,Cliente,C00297,2.00,260.00
40300,Consuntivo,Vendita,ART0000690,Cliente,C00004,1.00,75.00
40302,Consuntivo,Vendita,ART0004362,Cliente,C00004,10.00,160.00
40303,Consuntivo,Vendita,ART0000630,Cliente,C00004,21.00,630.00
40304,Consuntivo,Vendita,ART0000643,Cliente,C00004,20.00,200.00
40305,Consuntivo,Vendita,ART0000690,Cliente,C00004,1.00,75.00
40321,Consuntivo,Vendita,ART0000752,Cliente,C00140,1.00,456.00
40322,Consuntivo,Vendita,ART0000765,Cliente,C00140,1.00,385.00
40323,Consuntivo,Vendita,ART0000782,Cliente,C00140,2.00,590.00
40324,Consuntivo,Vendita,ART0000849,Cliente,C00140,2.00,735.00
40327,Consuntivo,Vendita,ART0002476,Cliente,C00140,3.00,38.64
40328,Consuntivo,Vendita,ART0003269,Cliente,C00140,8.00,331.20
40331,Consuntivo,Vendita,ART0001180,Cliente,C00140,5.00,192.50
40332,Consuntivo,Vendita,ART0002740,Cliente,C00140,18.00,450.00
40335,Consuntivo,Vendita,ART0002476,Cliente,C00140,1.00,12.88
40337,Consuntivo,Vendita,ART0003101,Cliente,C00140,5.00,110.00
40339,Consuntivo,Vendita,ART0002385,Cliente,C00140,6.00,234.00
40340,Consuntivo,Vendita,ART0002142,Cliente,C00140,1.00,98.00
40344,Consuntivo,Vendita,ART0002530,Cliente,C00140,2.00,88.00
40345,Consuntivo,Vendita,ART0002411,Cliente,C00140,4.00,260.00
40347,Consuntivo,Vendita,ART0002530,Cliente,C00140,1.00,44.00
40349,Consuntivo,Vendita,ART0003099,Cliente,C00140,2.00,64.40
40351,Consuntivo,Vendita,ART0001731,Cliente,C00140,4.00,380.00
40363,Consuntivo,Vendita,ART0003844,Cliente,C00140,1.00,32.00
40369,Consuntivo,Vendita,ART0001743,Cliente,C00140,1.00,855.60
40372,Consuntivo,Vendita,ART0002551,Cliente,C00140,1.00,410.00
40373,Consuntivo,Vendita,ART0002552,Cliente,C00140,1.00,32.20
40379,Consuntivo,Vendita,ART0001497,Cliente,C00140,1.00,22.00
40380,Consuntivo,Vendita,ART0001739,Cliente,C00140,1.00,85.00
40382,Consuntivo,Vendita,ART0002271,Cliente,C00140,1.00,160.00
40383,Consuntivo,Vendita,ART0002829,Cliente,C00140,3.00,90.00
40384,Consuntivo,Vendita,ART0002918,Cliente,C00140,1.00,125.00
